id,carat,cut,color,clarity,depth,table,x,y,z,price
34381,0.3,Ideal,H,VVS2,62.1,56.0,4.32,4.28,2.67,776
34382,0.72,Premium,E,SI1,61.3,58.0,5.81,5.78,3.55,2666
34383,0.34,Ideal,D,SI1,61.3,57.0,4.44,4.5,2.74,626
34384,1.01,Good,G,VS1,62.7,57.0,6.33,6.42,4.0,6066
34385,0.7,Very Good,F,SI2,62.8,56.0,5.64,5.69,3.56,2092
34386,0.43,Ideal,D,SI1,61.5,56.0,4.82,4.87,2.98,830
34387,0.5,Ideal,G,VVS1,61.9,58.0,5.06,5.09,3.14,1883
34388,0.7,Good,E,SI1,63.6,62.0,5.57,5.6,3.55,2386
34389,1.7,Very Good,F,I1,63.1,56.0,7.62,7.51,4.78,5998
34390,1.01,Premium,F,VS1,60.4,59.0,6.54,6.5,3.94,7409
34391,0.3,Ideal,H,IF,62.3,54.0,4.34,4.36,2.71,764
34392,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,971
34393,0.32,Good,D,VS2,63.6,55.0,4.35,4.42,2.79,657
34394,0.33,Very Good,F,IF,58.7,55.0,4.56,4.6,2.69,897
34395,0.7,Very Good,F,SI2,62.3,58.0,5.65,5.71,3.54,2070
34396,2.03,Ideal,G,SI2,62.6,56.0,8.15,8.1,5.08,15717
34397,0.39,Very Good,H,VS1,61.7,57.0,4.65,4.68,2.88,787
34398,1.0,Ideal,I,SI2,58.8,55.0,6.53,6.46,3.82,3629
34399,1.29,Ideal,J,SI1,61.5,57.0,7.0,7.06,4.32,6097
34400,0.53,Ideal,D,SI1,61.2,57.0,5.19,5.24,3.19,1587
34401,1.5,Good,J,VS2,59.6,60.0,7.31,7.38,4.38,7368
34402,0.63,Very Good,G,VVS2,63.3,59.2,5.42,5.44,3.44,2188
34403,1.53,Very Good,F,SI1,58.5,59.0,7.55,7.62,4.44,11713
34404,0.5,Fair,D,VS2,66.9,57.0,4.95,4.83,3.27,1431
34405,1.0,Fair,F,VS2,66.7,57.0,6.11,6.04,4.05,4732
34406,1.2,Premium,H,SI1,61.2,57.0,6.91,6.78,4.19,6129
34407,1.36,Ideal,F,VVS2,61.6,56.0,7.08,7.17,4.39,12494
34408,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1024
34409,1.04,Ideal,F,VS2,61.6,56.0,6.53,6.55,4.03,8415
34410,1.0,Premium,D,VS2,62.9,57.0,6.37,6.32,3.99,5174
34411,1.66,Premium,J,VVS2,62.6,59.0,7.58,7.54,4.73,10062
34412,0.34,Ideal,G,VS2,61.5,57.0,4.47,4.51,2.76,596
34413,2.09,Premium,F,SI2,61.7,59.0,8.21,8.23,5.07,17840
34414,2.07,Premium,J,SI1,61.7,60.0,8.23,8.15,5.05,13731
34415,1.5,Very Good,I,SI2,63.4,58.0,7.15,7.21,4.55,7211
34416,1.15,Ideal,H,VS2,62.8,54.0,6.7,6.75,4.22,6772
34417,0.33,Very Good,G,VS2,60.9,56.0,4.46,4.5,2.73,579
34418,1.05,Ideal,G,VVS2,60.4,54.0,6.6,6.65,4.0,9000
34419,1.3,Premium,G,VS2,60.9,60.0,7.04,6.99,4.27,9216
34420,0.91,Very Good,F,SI2,61.4,60.0,6.13,6.16,3.77,3726
34421,0.36,Premium,I,VS1,60.9,61.0,4.61,4.58,2.8,729
34422,0.9,Ideal,G,SI2,62.8,54.0,6.11,6.15,3.85,3820
34423,1.49,Ideal,F,VVS2,61.1,58.0,7.36,7.38,4.5,18614
34424,0.31,Good,G,VS1,63.1,59.0,4.27,4.29,2.7,625
34425,1.2,Very Good,F,VS1,62.6,59.0,6.64,6.71,4.18,8983
34426,0.31,Very Good,D,SI1,61.1,57.0,4.35,4.36,2.66,571
34427,0.5,Premium,E,VS2,62.6,58.0,5.12,5.07,3.19,1676
34428,0.3,Very Good,H,VVS2,60.6,58.0,4.33,4.35,2.63,605
34429,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,2930
34430,0.32,Ideal,E,VS2,61.4,57.0,4.46,4.4,2.72,780
34431,1.2,Premium,D,SI2,60.2,60.0,6.94,6.81,4.14,4203
34432,0.42,Ideal,F,SI1,60.9,55.0,4.88,4.84,2.96,992
34433,0.7,Very Good,G,SI1,62.5,60.0,5.64,5.68,3.54,2042
34434,1.0,Very Good,I,VS2,63.5,56.0,6.33,6.3,4.01,4620
34435,0.34,Ideal,I,SI1,61.9,56.0,4.47,4.5,2.77,469
34436,1.08,Ideal,I,SI2,61.9,55.0,6.58,6.61,4.08,3849
34437,0.92,Ideal,E,SI2,62.2,56.0,6.2,6.24,3.87,4011
34438,1.0,Premium,E,SI2,60.4,62.0,6.52,6.42,3.91,4014
34439,0.31,Premium,I,VVS2,61.6,59.0,4.33,4.31,2.66,698
34440,2.03,Ideal,I,SI2,60.0,57.0,8.32,8.2,4.96,13182
34441,0.3,Very Good,D,VVS2,59.0,59.0,4.4,4.42,2.6,729
34442,0.3,Ideal,F,SI1,62.7,54.0,4.29,4.32,2.7,470
34443,1.0,Good,F,IF,60.7,64.0,6.42,6.4,3.89,9660
34444,0.41,Premium,G,SI1,62.8,58.0,4.74,4.72,2.97,861
34445,1.5,Premium,G,VS1,62.7,58.0,7.3,7.25,4.56,14234
34446,1.23,Ideal,I,VVS1,62.1,57.0,6.83,6.9,4.26,6989
34447,0.4,Ideal,H,VVS1,62.2,55.0,4.75,4.7,2.94,1088
34448,1.0,Good,E,VVS1,63.4,59.0,6.27,6.24,4.0,8359
34449,1.75,Ideal,I,VS2,61.6,55.0,7.72,7.77,4.77,12531
34450,0.32,Ideal,H,VS1,62.1,55.0,4.4,4.39,2.73,672
34451,3.01,Premium,J,SI2,60.7,59.0,9.35,9.22,5.64,18710
34452,0.34,Very Good,I,SI1,61.8,57.0,4.46,4.51,2.77,447
34453,1.58,Premium,G,VVS2,62.4,56.0,7.5,7.4,4.65,14855
34454,0.24,Very Good,E,VS2,64.5,57.0,3.88,3.93,2.52,367
34455,0.5,Very Good,E,I1,58.6,63.0,5.23,5.15,3.04,938
34456,1.76,Very Good,J,SI2,60.9,60.0,7.79,7.83,4.76,9053
34457,0.31,Premium,D,IF,60.2,59.0,4.42,4.39,2.65,1248
34458,0.53,Premium,F,VS2,60.6,58.0,5.26,5.2,3.17,2290
34459,0.35,Premium,E,VS1,62.2,58.0,4.47,4.5,2.79,718
34460,1.98,Ideal,I,SI1,62.6,55.0,8.04,8.1,5.05,14581
34461,1.09,Premium,I,SI1,61.9,58.0,6.65,6.58,4.1,3968
34462,1.23,Premium,H,SI1,62.1,58.0,6.85,6.78,4.23,5183
34463,0.5,Very Good,G,VVS2,60.9,61.0,5.11,5.13,3.12,1838
34464,0.34,Ideal,I,VS1,62.0,56.0,4.5,4.53,2.8,555
34465,2.1,Ideal,I,SI1,61.7,55.0,8.21,8.13,5.04,13182
34466,0.31,Premium,D,SI2,62.9,59.0,4.31,4.28,2.7,593
34467,1.01,Ideal,E,SI2,62.2,56.0,6.42,6.45,4.0,4788
34468,0.56,Ideal,G,VVS2,60.7,56.0,5.32,5.33,3.23,2058
34469,0.3,Ideal,E,VS1,60.0,56.0,4.39,4.41,2.64,663
34470,0.35,Premium,E,VVS1,61.0,58.0,4.52,4.56,2.77,1044
34471,1.05,Premium,F,SI2,62.6,59.0,6.47,6.43,4.04,4557
34472,1.05,Premium,H,SI1,59.5,58.0,6.69,6.61,3.96,4692
34473,1.51,Good,E,I1,63.6,60.0,7.3,7.26,4.63,5647
34474,1.01,Ideal,E,IF,61.4,57.0,6.53,6.46,3.99,12865
34475,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5510
34476,0.5,Very Good,E,SI2,61.5,58.0,5.03,5.09,3.11,1077
34477,0.37,Very Good,E,VS2,61.1,57.0,4.63,4.66,2.84,811
34478,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,4785
34479,0.31,Ideal,G,VVS2,61.3,56.0,4.37,4.41,2.69,687
34480,0.53,Ideal,G,VS1,61.8,55.0,5.22,5.17,3.21,1813
34481,0.3,Ideal,D,VS2,61.8,55.0,4.35,4.32,2.68,778
34482,0.31,Very Good,G,VVS2,63.2,58.0,4.32,4.26,2.71,907
34483,1.0,Premium,H,VS2,59.8,56.0,6.5,6.48,3.88,3819
34484,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10278
34485,1.2,Good,G,VS1,62.8,59.0,6.64,6.7,4.19,8442
34486,1.53,Very Good,H,SI1,61.0,61.0,7.4,7.45,4.53,10468
34487,1.19,Premium,H,SI2,61.5,58.0,6.88,6.78,4.2,3998
34488,0.96,Fair,F,SI2,68.2,61.0,6.07,5.88,4.1,2867
34489,0.71,Very Good,I,VVS2,59.5,60.0,5.82,5.87,3.48,2400
34490,0.69,Good,E,VS2,58.7,64.0,5.73,5.79,3.38,2057
34491,0.33,Ideal,G,VVS1,61.7,56.0,4.45,4.47,2.75,868
34492,0.53,Ideal,G,VS1,61.9,56.0,5.19,5.21,3.22,1721
34493,0.31,Very Good,H,VVS2,62.6,58.0,4.28,4.31,2.69,625
34494,0.57,Very Good,F,SI1,62.6,58.0,5.28,5.32,3.32,1403
34495,0.3,Very Good,E,VS2,61.8,58.0,4.26,4.28,2.64,658
34496,0.42,Good,G,SI1,63.2,57.0,4.77,4.79,3.02,737
34497,0.4,Premium,F,VS1,60.4,59.0,4.76,4.75,2.87,1050
34498,1.0,Good,E,SI2,63.5,54.0,6.35,6.41,4.05,4400
34499,1.52,Ideal,E,SI1,62.2,53.0,7.38,7.31,4.57,11642
34500,0.31,Ideal,D,VS2,61.5,56.0,4.34,4.37,2.68,734
34501,0.38,Very Good,G,VVS1,59.9,56.0,4.73,4.75,2.84,970
34502,0.4,Premium,E,SI1,62.2,62.0,4.69,4.66,2.91,882
34503,2.04,Premium,H,SI1,63.0,58.0,8.1,8.03,5.08,18115
34504,1.22,Premium,H,VS1,62.5,59.0,6.85,6.79,4.26,7816
34505,0.51,Ideal,E,VVS1,61.3,56.0,5.21,5.13,3.17,3226
34506,0.72,Ideal,H,SI2,60.9,56.0,5.87,5.78,3.55,1901
34507,2.0,Ideal,G,SI1,61.7,55.0,8.11,8.07,4.99,13675
34508,1.5,Fair,H,SI2,66.0,64.0,7.1,6.97,4.64,5000
34509,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,675
34510,0.55,Ideal,G,VS2,60.4,56.0,5.38,5.31,3.23,1854
34511,0.35,Premium,F,VS2,62.0,59.0,4.51,4.55,2.81,706
34512,0.23,Very Good,E,VVS1,58.6,61.0,4.02,4.04,2.36,530
34513,2.0,Good,H,VS2,57.3,59.0,8.27,8.24,4.73,14042
34514,0.56,Ideal,I,VVS1,62.0,56.0,5.26,5.29,3.27,1580
34515,0.5,Ideal,F,SI1,62.0,55.0,5.08,5.12,3.16,1304
34516,1.01,Fair,G,SI1,65.3,58.0,6.14,6.2,4.03,4417
34517,0.75,Premium,E,SI2,61.9,57.0,5.88,5.82,3.62,2829
34518,0.72,Ideal,F,VS1,61.7,57.0,5.74,5.77,3.55,2804
34519,1.03,Ideal,H,SI1,59.8,57.0,6.64,6.57,3.95,5018
34520,0.7,Ideal,F,SI1,62.2,57.0,5.67,5.74,3.55,2230
34521,0.72,Premium,D,VS1,62.7,56.0,5.76,5.69,3.59,3601
34522,0.41,Ideal,H,VS1,61.8,56.0,4.81,4.77,2.96,1061
34523,1.0,Premium,F,VS2,60.5,59.0,6.57,6.39,3.92,6640
34524,1.52,Ideal,G,VS1,59.7,57.0,7.5,7.48,4.47,13903
34525,0.49,Premium,D,VVS2,58.8,60.0,5.26,5.14,3.06,1940
34526,1.09,Premium,I,SI1,61.7,59.0,6.59,6.53,4.05,4273
34527,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2041
34528,1.07,Premium,H,SI1,60.7,60.0,6.64,6.61,4.02,4764
34529,0.31,Very Good,I,VS2,61.5,55.0,4.34,4.36,2.68,442
34530,0.53,Ideal,E,SI2,63.0,57.0,5.16,5.13,3.24,1262
34531,0.24,Very Good,F,VVS1,59.0,59.0,4.05,4.08,2.4,552
34532,0.39,Very Good,F,VS1,57.1,61.0,4.86,4.91,2.79,1000
34533,0.51,Ideal,G,VS1,61.4,54.0,5.15,5.18,3.17,1599
34534,0.73,Ideal,D,SI1,61.2,57.0,5.79,5.81,3.55,2947
34535,0.31,Very Good,F,IF,61.4,55.0,4.39,4.41,2.7,914
34536,1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,9243
34537,1.02,Very Good,F,VS2,63.3,58.0,6.36,6.38,4.03,6007
34538,0.51,Premium,G,VVS1,62.4,58.0,5.09,5.13,3.19,1925
34539,1.0,Very Good,H,SI1,62.4,58.0,6.37,6.42,3.99,4574
34540,0.34,Ideal,E,VVS1,62.3,56.0,4.45,4.48,2.78,1014
34541,0.54,Ideal,I,IF,60.8,56.0,5.28,5.37,3.24,1669
34542,0.28,Premium,F,VS2,59.6,61.0,4.28,4.25,2.54,567
34543,0.33,Very Good,H,VVS2,61.6,56.0,4.44,4.47,2.74,614
34544,0.73,Ideal,G,VS1,61.6,57.0,5.76,5.79,3.56,3033
34545,0.57,Ideal,H,VS1,61.7,54.0,5.33,5.36,3.3,1554
34546,1.02,Very Good,H,SI1,61.9,61.0,6.34,6.42,3.95,4476
34547,1.02,Premium,E,SI2,59.6,59.0,6.59,6.54,3.91,4478
34548,0.35,Ideal,H,VS1,62.0,56.0,4.56,4.54,2.82,788
34549,0.71,Very Good,G,VS2,60.4,61.0,5.77,5.81,3.5,2492
34550,0.9,Very Good,E,SI1,62.9,57.0,6.11,6.17,3.86,3510
34551,0.71,Very Good,H,SI1,64.0,58.0,5.57,5.61,3.58,2141
34552,1.13,Ideal,H,SI2,62.5,57.0,6.67,6.71,4.18,4584
34553,1.16,Ideal,I,VS2,60.1,62.0,6.83,6.78,4.09,5587
34554,1.51,Premium,D,SI2,62.1,60.0,7.3,7.25,4.52,9234
34555,0.57,Ideal,E,VS2,61.8,56.0,5.29,5.33,3.28,1851
34556,0.31,Very Good,H,VS1,61.8,61.0,4.32,4.36,2.68,544
34557,0.9,Premium,D,SI1,61.4,62.0,6.19,6.05,3.76,4407
34558,0.4,Good,G,SI2,63.2,56.0,4.7,4.73,2.98,596
34559,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,1149
34560,0.35,Ideal,F,VS2,60.5,57.0,4.6,4.52,2.76,906
34561,0.34,Ideal,D,VS2,62.0,55.0,4.45,4.48,2.77,805
34562,1.54,Premium,G,VS2,60.2,60.0,7.51,7.44,4.5,13292
34563,1.52,Good,J,VS2,63.1,61.0,7.19,7.23,4.55,6982
34564,1.72,Fair,D,SI2,64.6,58.0,7.53,7.46,4.84,8264
34565,0.41,Premium,H,SI1,60.5,58.0,4.81,4.85,2.92,683
34566,0.31,Premium,G,VS1,62.4,58.0,4.34,4.31,2.7,802
34567,0.57,Very Good,D,SI1,61.1,56.0,5.33,5.38,3.27,1754
34568,0.27,Ideal,D,VVS2,62.6,56.0,4.15,4.13,2.59,799
34569,0.26,Very Good,F,SI1,61.3,55.0,4.15,4.21,2.56,401
34570,1.01,Premium,H,SI2,60.3,60.0,6.49,6.45,3.9,4412
34571,0.23,Ideal,F,VVS1,62.7,57.0,3.9,3.92,2.45,530
34572,1.0,Premium,E,SI2,61.2,60.0,6.45,6.42,3.94,4704
34573,1.06,Ideal,G,VS1,60.7,56.0,6.6,6.64,4.02,7594
34574,0.84,Premium,G,SI2,62.6,58.0,6.01,5.98,3.75,2573
34575,0.33,Ideal,F,VVS1,61.1,56.0,4.45,4.48,2.73,893
34576,0.3,Premium,E,SI1,59.8,60.0,4.35,4.31,2.59,675
34577,0.52,Ideal,E,VS2,61.7,55.0,5.21,5.16,3.2,1815
34578,0.56,Ideal,E,VS1,60.0,55.0,5.43,5.4,3.25,2352
34579,0.42,Very Good,D,VS2,63.8,54.0,4.74,4.79,3.04,910
34580,0.4,Very Good,E,SI1,62.2,56.0,4.71,4.74,2.94,694
34581,0.31,Ideal,I,SI1,63.0,57.0,4.34,4.32,2.73,523
34582,0.5,Premium,D,VS2,62.1,58.0,5.08,5.03,3.14,1845
34583,0.56,Ideal,G,VS1,61.0,56.0,5.31,5.35,3.25,2230
34584,1.18,Very Good,E,VVS2,61.5,58.0,6.78,6.87,4.2,12100
34585,0.93,Ideal,G,SI1,62.2,58.0,6.2,6.24,3.87,4666
34586,0.3,Very Good,F,VS2,62.9,57.0,4.29,4.33,2.71,605
34587,0.38,Ideal,I,VS1,61.7,55.4,4.67,4.7,2.89,703
34588,1.2,Very Good,I,SI2,63.7,56.0,6.66,6.71,4.26,5490
34589,0.53,Ideal,F,SI2,62.4,54.0,5.19,5.22,3.25,1078
34590,0.35,Premium,D,SI2,62.3,58.0,4.48,4.54,2.81,522
34591,0.34,Ideal,G,VS2,61.8,56.0,4.52,4.48,2.78,765
34592,0.7,Premium,E,SI2,61.8,58.0,5.73,5.7,3.53,2037
34593,1.01,Fair,E,SI2,67.4,60.0,6.19,6.05,4.13,2797
34594,0.71,Very Good,I,VVS1,63.5,57.0,5.65,5.68,3.6,2456
34595,0.81,Very Good,E,SI2,63.7,57.0,5.86,5.94,3.76,2735
34596,1.08,Very Good,E,SI2,63.5,56.0,6.53,6.48,4.13,3726
34597,0.42,Very Good,F,SI1,63.4,56.0,4.8,4.76,3.03,926
34598,1.51,Fair,G,VS1,60.8,66.0,7.35,7.25,4.44,12948
34599,1.52,Premium,J,VS1,62.2,59.0,7.32,7.38,4.57,8426
34600,1.29,Ideal,J,SI1,61.6,57.0,6.98,7.01,4.32,6327
34601,0.38,Ideal,G,VS2,61.0,55.0,4.67,4.71,2.86,721
34602,0.38,Ideal,G,SI1,61.8,54.0,4.69,4.67,2.9,969
34603,0.5,Ideal,F,VVS2,59.9,58.0,5.14,5.17,3.09,2016
34604,1.01,Premium,E,VVS2,62.4,58.0,6.42,6.36,3.99,9711
34605,0.3,Good,I,SI1,63.8,57.0,4.19,4.27,2.7,394
34606,1.0,Good,D,SI2,61.1,61.0,6.37,6.43,3.91,4727
34607,1.51,Good,E,I1,57.5,59.0,7.56,7.51,4.33,5601
34608,0.7,Premium,F,VS2,62.3,58.0,5.72,5.64,3.54,2838
34609,1.02,Very Good,I,SI1,60.4,58.0,6.52,6.56,3.95,3927
34610,0.32,Good,E,SI1,63.4,56.0,4.31,4.34,2.74,524
34611,0.92,Fair,H,SI2,64.5,60.0,6.06,6.01,3.89,3536
34612,1.5,Premium,I,SI1,62.3,57.0,7.28,7.22,4.52,7955
34613,1.01,Ideal,F,SI1,62.5,56.0,6.38,6.42,4.0,4969
34614,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,7353
34615,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,9640
34616,1.25,Ideal,H,SI2,62.7,56.0,6.92,6.87,4.32,5670
34617,0.77,Ideal,H,SI1,62.4,56.0,5.84,5.9,3.66,2875
34618,0.41,Ideal,F,VVS1,60.7,56.0,4.85,4.81,2.93,1356
34619,1.01,Ideal,H,SI1,62.9,55.0,6.35,6.4,4.01,4773
34620,0.31,Ideal,G,VVS1,61.3,60.0,4.33,4.38,2.67,710
34621,0.77,Fair,J,SI1,60.2,66.0,5.97,5.81,3.55,1956
34622,0.3,Ideal,E,VVS1,62.0,58.0,4.28,4.3,2.66,862
34623,0.31,Premium,G,VVS1,61.4,58.0,4.35,4.32,2.66,1046
34624,0.35,Ideal,F,SI1,62.5,54.0,4.5,4.52,2.82,583
34625,0.28,Very Good,E,VS1,58.9,58.0,4.27,4.32,2.53,487
34626,0.91,Ideal,F,SI1,62.0,57.0,6.22,6.24,3.86,4801
34627,0.3,Ideal,H,VVS1,63.0,56.0,4.27,4.24,2.68,878
34628,0.4,Ideal,F,SI1,59.8,57.0,4.82,4.85,2.89,916
34629,0.32,Ideal,G,IF,61.1,57.0,4.41,4.43,2.7,918
34630,1.01,Good,E,SI1,63.6,57.0,6.27,6.3,4.0,5251
34631,0.91,Ideal,G,SI1,62.5,56.0,6.19,6.22,3.88,4673
34632,0.54,Ideal,D,SI1,62.1,56.0,5.25,5.21,3.25,1786
34633,0.42,Premium,E,VS1,59.5,59.0,4.86,4.88,2.9,1105
34634,0.58,Ideal,G,VS1,62.6,54.0,5.3,5.34,3.33,1884
34635,0.33,Premium,H,VS1,62.4,60.0,4.42,4.39,2.75,693
34636,0.91,Good,F,VS1,63.5,56.0,6.14,6.18,3.91,4823
34637,1.01,Good,G,SI1,63.4,58.0,6.28,6.33,4.0,4588
34638,1.01,Ideal,F,VS1,62.0,57.0,6.42,6.46,3.99,7745
34639,2.06,Very Good,G,SI2,59.0,58.0,8.3,8.38,4.92,15938
34640,0.72,Very Good,F,SI1,61.1,54.0,5.82,5.84,3.56,2673
34641,1.12,Ideal,G,VVS2,62.0,55.0,6.67,6.69,4.14,8773
34642,1.21,Premium,E,SI1,62.9,58.0,6.79,6.78,4.27,6440
34643,0.32,Ideal,F,VS1,62.0,54.0,4.44,4.43,2.75,876
34644,0.3,Premium,F,SI1,60.9,58.0,4.37,4.3,2.64,603
34645,0.7,Ideal,E,SI2,62.0,58.0,5.66,5.7,3.52,2332
34646,0.56,Ideal,G,VS1,62.2,55.0,5.27,5.31,3.29,1819
34647,0.3,Ideal,H,VS1,62.1,57.0,4.27,4.3,2.66,507
34648,0.74,Ideal,F,VS2,61.9,57.0,5.79,5.81,3.59,3454
34649,0.72,Ideal,F,VS1,61.7,56.0,5.75,5.78,3.56,3759
34650,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1338
34651,0.28,Ideal,F,IF,62.4,55.0,4.2,4.17,2.61,828
34652,1.2,Very Good,G,VS1,62.5,57.0,6.84,6.75,4.25,8150
34653,1.4,Premium,E,SI2,62.4,57.0,7.17,7.12,4.46,6147
34654,1.0,Ideal,D,SI1,60.6,56.0,6.54,6.5,3.95,5880
34655,1.05,Premium,D,SI1,60.5,60.0,6.53,6.62,3.98,5659
34656,1.18,Ideal,G,SI2,60.5,55.0,6.9,6.85,4.16,5452
34657,0.74,Ideal,F,SI2,60.3,58.0,5.84,5.82,3.51,2295
34658,0.5,Very Good,E,VS2,61.2,63.0,5.14,5.09,3.13,1623
34659,0.36,Ideal,D,SI2,62.3,57.0,4.57,4.52,2.83,689
34660,1.02,Ideal,I,SI1,61.3,56.0,6.52,6.47,3.98,4455
34661,0.73,Very Good,E,SI1,63.2,58.0,5.76,5.7,3.62,2821
34662,1.01,Good,F,SI1,64.2,58.0,6.31,6.33,4.06,4199
34663,1.04,Premium,D,SI1,61.5,58.0,6.53,6.48,4.0,5708
34664,0.45,Ideal,I,VS1,61.6,54.0,4.95,4.99,3.06,825
34665,0.41,Ideal,G,VS1,61.9,57.0,4.76,4.81,2.96,899
34666,0.52,Very Good,G,VS2,62.6,58.0,5.08,5.11,3.19,1423
34667,0.48,Very Good,F,VVS1,62.3,55.0,5.02,5.05,3.13,1914
34668,2.51,Very Good,J,SI1,63.8,55.0,8.51,8.6,5.46,16842
34669,1.01,Premium,G,VVS2,61.9,59.0,6.45,6.41,3.98,7964
34670,0.51,Premium,D,VS2,59.7,58.0,5.24,5.18,3.11,1882
34671,0.71,Very Good,E,VS2,62.9,55.0,5.72,5.76,3.61,2590
34672,0.26,Ideal,E,VS1,61.8,55.0,4.09,4.13,2.54,452
34673,0.71,Very Good,I,SI2,62.2,58.0,5.61,5.7,3.52,1902
34674,0.27,Ideal,I,VS1,62.2,55.0,4.15,4.18,2.59,432
34675,0.8,Very Good,E,SI1,63.1,56.0,5.93,5.83,3.71,3050
34676,0.91,Ideal,E,SI2,61.8,56.0,6.19,6.27,3.85,4160
34677,2.3,Ideal,H,SI2,62.6,54.0,8.42,8.46,5.28,18108
34678,1.01,Premium,E,SI2,59.5,60.0,6.59,6.53,3.9,3801
34679,1.01,Very Good,H,VVS2,59.6,63.0,6.55,6.47,3.88,5684
34680,0.72,Ideal,H,VS1,61.6,59.0,5.75,5.78,3.55,2642
34681,1.01,Very Good,G,VS1,60.9,55.0,6.46,6.51,3.95,7179
34682,0.3,Premium,I,VS1,61.7,58.0,4.32,4.27,2.65,608
34683,1.28,Ideal,G,I1,61.6,57.0,6.96,6.93,4.28,4509
34684,0.5,Very Good,D,VS2,60.1,63.0,5.13,5.09,3.07,1712
34685,0.75,Ideal,E,SI1,60.8,56.0,5.91,5.89,3.59,3045
34686,0.4,Premium,G,VVS1,60.3,58.0,4.83,4.79,2.9,1155
34687,1.57,Ideal,I,SI1,61.7,56.0,7.45,7.48,4.61,9555
34688,0.75,Good,E,SI2,63.8,55.0,5.74,5.8,3.68,2453
34689,1.0,Very Good,G,VS1,60.6,63.0,6.42,6.45,3.9,6699
34690,0.61,Ideal,G,IF,61.8,52.0,5.46,5.55,3.4,2601
34691,0.49,Fair,D,VS2,57.5,68.0,5.18,5.11,2.96,1249
34692,1.64,Very Good,J,SI2,63.0,58.0,7.42,7.51,4.71,7579
34693,1.72,Premium,H,SI1,62.9,58.0,7.63,7.59,4.79,13078
34694,0.42,Premium,F,VS1,61.8,59.0,4.81,4.83,2.98,1031
34695,0.32,Good,D,SI2,64.1,54.0,4.37,4.34,2.79,571
34696,0.58,Ideal,E,VS2,61.9,57.0,5.33,5.37,3.31,1884
34697,0.3,Very Good,H,SI1,62.9,58.0,4.22,4.24,2.66,421
34698,0.53,Very Good,J,SI1,62.7,54.0,5.17,5.23,3.26,1014
34699,0.63,Very Good,D,IF,59.6,59.0,5.55,5.59,3.32,4800
34700,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,12791
34701,1.22,Premium,D,VS2,62.0,60.0,6.79,6.74,4.22,9756
34702,1.36,Very Good,F,VS1,62.7,60.0,7.05,7.02,4.41,11946
34703,0.41,Ideal,D,VVS2,62.5,57.0,4.75,4.72,2.96,1181
34704,0.36,Ideal,D,SI1,62.1,56.0,4.58,4.53,2.83,851
34705,0.91,Good,E,SI1,63.5,57.0,6.07,6.11,3.87,4211
34706,0.36,Ideal,D,SI1,61.6,56.0,4.59,4.6,2.83,801
34707,0.56,Very Good,F,SI1,63.3,56.0,5.26,5.22,3.32,1338
34708,1.2,Good,E,SI1,64.0,61.0,6.61,6.67,4.25,6969
34709,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,489
34710,0.4,Ideal,G,VVS1,61.4,55.0,4.72,4.76,2.91,1123
34711,0.43,Very Good,D,SI2,61.1,58.0,4.86,4.9,2.98,716
34712,1.53,Very Good,I,SI1,63.1,57.0,7.34,7.28,4.61,8242
34713,0.81,Very Good,G,VS1,63.1,58.0,5.92,5.96,3.75,3507
34714,0.71,Very Good,I,VVS1,63.3,57.0,5.65,5.69,3.59,2559
34715,0.31,Ideal,D,VS2,62.0,55.0,4.38,4.36,2.71,942
34716,0.52,Very Good,E,VS2,62.5,58.0,5.13,5.18,3.22,1653
34717,0.81,Ideal,E,SI1,61.9,55.0,5.98,6.01,3.71,3913
34718,0.76,Ideal,G,VS2,61.7,54.0,5.88,5.92,3.64,2954
34719,0.31,Ideal,F,VVS1,61.1,55.0,4.38,4.39,2.68,840
34720,1.01,Good,E,VS1,63.6,54.0,6.38,6.32,4.04,7466
34721,1.12,Good,I,VS2,63.8,55.0,6.57,6.63,4.21,4766
34722,0.39,Premium,E,VS2,60.9,60.0,4.71,4.68,2.86,1121
34723,0.45,Ideal,G,SI2,61.9,54.0,4.91,4.95,3.05,709
34724,1.59,Very Good,H,SI1,62.2,58.0,7.45,7.48,4.64,10356
34725,0.9,Ideal,F,I1,61.8,57.0,6.2,6.13,3.81,2634
34726,1.01,Good,H,SI1,62.9,55.0,6.35,6.41,4.01,4574
